,audio_filepath,start,end,text,pronunciation
810,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,407.12,411.44,φύγε έλα έλα έλα έλα τζαί πρόσεχε μη να,fije ela ela ela ela dze proseçe mi na
811,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,409.28,413.68,μη τη στήσει σε καμιά γωνία τζαί,mi ti stisi se kamia ghonia dze
812,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,411.44,415.919,καθυστερείς την βασιλική που έρχεται έννα,kathisteris tin vasilici pu erçete ena
813,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,413.68,418.599,χεις να κάνεις μαζί μου,çiz na kaniz mazi mu
814,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,415.919,420.44,συνεννοηθήκαμε έλα βρε βασιλική μου πού,sinenoɪthikame ela vre vasilici mu pu
815,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,418.599,422.319,είσαι ε,ise epsilon
816,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,420.44,423.96,ο άνθρωπος έσιει έρθει εδώ τζαί πάρα πολλή,o anthropos esji erthi etho dze para poli
817,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,422.319,426.879,ώρα μαζί με τη μελίνα σπίτι σου ναι,ora mazi me ti melina spiti su ne
818,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,423.96,430.72,μπαίνω κκι εγώ τώρα μέσα εν είπαμε να,beno ci egho tora mesa en ipame na
819,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,426.879,433.919,πάρεις άθα σε παρακαλώ μη με εκθέσεις το,paris atha se parakalo mi me ekthesis to
820,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,430.72,435.639,δήμαρχο ήντα λες ρε δάφνη έννα χεις χάσει,thimarcho ida lez re thafni ena çis chasi
821,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,433.919,440.319,εντελώς,edelos
822,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,435.639,440.319,ακριβός ναι γ αυτό σου λέ έλα σε,akrivoz ne gham afto su le ela se
823,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,442.0,447.919,περιμένουμε καλά εσύ ακόμα εδώ είσαι,perimenume kala esi akoma etho ise
824,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,445.84,452.039,πήγαινε παιδάκι μου στην ευχή του θεού,pijene pethaci mu stin efçi tu theu
825,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,447.919,454.319,τζαί της παναγίας έλα έλα κουνήσου έλα,dze tis panajias ela ela kunisu ela
826,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,452.039,454.319,έλα,ela
827,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,464.72,469.28,έλα οι βασιλική έννα τελειωσα,ela i vasilici ena teʎosa
828,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,474.039,480.599,νωρίτερα μπράβο είσαι κ αφελής αν εν,noritera bravo ise kap afelis an en
829,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,477.28,482.759,ήμουνα εγώ ήντα έννα έκανες ήντα κάνεις εδώ,imuna egho ida ena ekanes ida kanis etho
830,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,480.599,485.72,εγώ εγώ ήντα κάνω εδώ μου ζητάς τζαί τα,egho egho ida kano etho mu zitas dze ta
831,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,482.759,485.72,ρέστα πουπού είναι αυτός,resta pupu ine aftos
832,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,495.159,500.479,κρύφτηκε τα νεύρα μου με τον αχιλλέα,kriftice ta nevra mu me ton açilea
833,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,498.0,502.36,εκνευρίζει με αυτή του ιάννη στη σή,eknevrizi me afti tu iani sti si
834,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,500.479,505.96,μπορείς να μου πεις τώρα πο είναι στην,boriz na mu pis tora po ine stin
835,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,502.36,508.599,αθήνα πού αλλού αφού ξέρεις νεκτάριε ήντα,athina pu alu afu kseriz nektarie ida
836,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,505.96,511.0,συμβαίνει αλόπως έσιει κάποια κόμενα τζαί,simveni alopos esji kapia komena dze
837,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,508.599,514.0,την πήγαινέ στην κύπρο το γνωρίζεις τζαί,tim bijene stiŋ ɡipro to ghnorizis dze
838,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,511.0,516.44,εσύ τζαί εν μου το λες εγώ εν έχω ιδέα,esi dze en mu to les egho en echo ithea
839,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,514.0,518.519,για το ήντα κάνει ο αχιλλέας αλλά αχιλλέας,ja to ida kani o açileas al açileas
840,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,516.44,520.68,είναι αυτός όλο τζαί κάποια έννα έσιει ήντα να,ine aftos olo dze kapia ena esji ida na
841,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,518.519,522.88,κάνουμε να το δέσουμε αφού εν αλλάζει,kanume na to thesume afu en alazi
842,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,520.68,525.8389999999999,τζαί εσύ ας πίστευες πώς άλλαζε μετά το,dze esi as pisteves pos alaze meta to
843,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,522.88,528.279,γάμο ποτέ εν το πίστεψα περίμενα όμως,ghamo pote en do pistepsa perimena omos
844,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,525.8389999999999,531.279,ότι έννα είναι πιο διακριτικός η ευριδίκη,oti ena ine pço thiakritikos i evrithici
845,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,528.279,534.399,βγάζει καπνούς από τα αυτιά ας πρόσεχε,vghazi kapnus apo t aftia as proseçe
846,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,531.279,536.6,κι αυτή αλλά εσύ τες που τον πίεζε είχες,ci afti ala esi tes pu tom bieze içes
847,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,534.399,538.44,λυσσάξει να την,lissaksi na tin
848,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,536.6,541.2,παντρευτεί,padrefti
849,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,538.44,544.32,αχτάρ γνωρίζεις κάτι τζαί εν μου το λες,achtar ghnorizis kati dze en mu to les
850,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,541.2,548.13,εγώ για τον αχιλλέα όι ήντα να ξέρω,egho ja ton açilea oɪ ida na ksero
851,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,544.32,558.8389999999999,εγώ πάππαλλα πάντων πάμε στις δουλειές,egho papala padom bame stiz thuʎes
852,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,558.8389999999999,564.36,μας εν το περίμενα αυτό από σένα μελινα,mas en do perimen afto apo sena melina
853,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,562.24,566.32,τόση επιπολαιότητα εντάξει την πρώτη,tosi epipoleotita edaksi tim broti
854,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,564.36,568.36,φορά σε δικαιολόγησαν δώ υπάρχει τζαί,fora se thiceolojisan tho iparçi dze
855,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,566.32,570.279,συνέχεια η κατάσταση είναι σοβαρή μην τα,sineça i katastasi ine sovari min da
856,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,568.36,572.04,βάζεις με τη μελίνα εγώ την πίεσα να,vaziz me ti melina egho tim biesa na
857,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,570.279,574.24,βρεθούμε ήθελα να μιλήσουμε α έτσι το,vrethume ithela na milisume alfa etsi to
858,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,572.04,576.04,λέμε αχιλλέα με περνάς για χαζή λοιπόν,leme açilea me pernaz ja chazi lipon
859,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,574.24,577.9590000000001,μελίνα φεύγεις επί τόπου τζαί παίρνεις,melina fevjis epi topu dze pernis
860,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,576.04,581.12,τηλέφωνο τη βασιλική τζαί την ενημερώνεις,tilefono ti vasilici dze tin enimeronis
861,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,577.9590000000001,583.12,ο μηνάς ε πίστεψε το ελπίζω γιατί είναι,o minas epsilon pistepse to elpizo jati ine
862,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,581.12,585.16,τζαί καχύποπτος οριστ χα εν έσιει,dze kaçipoptos orist cha en esji
863,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,583.12,586.88,αναχωρήσει ακόμα το αεροπλάνο φαντάζεσαι,anachorisi akoma to aeroplano fadazese
864,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,585.16,588.6,να μη το πιστέψει ο μηνάς τζαί να πάρει,na mi to pistepsi o minas dze na pari
865,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,586.88,590.48,το σφ τηλέφωνο τζαί να γυρίσουν τζαί να,to sighmafi tilefono dze na jirisun dze na
866,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,588.6,593.8389999999999,ρθουν εδώ τζαί να μας πιάσουν τζαί να,rthun etho dze na mas pçasun dze na
867,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,590.48,596.64,θεωρήσουν ότι εγώ ότι είναι εραστής μου,theorisun oti egho oti ine erastiz mu
868,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,593.8389999999999,599.36,ο αχιλλέας αχ παναγία μου έλα φύγε φύγε,o açileas ach panajia mu ela fije fije
869,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,596.64,601.6,έννα φύγω κ εγώ από την πίσω πόρτα εννοώ,ena figho kapa egho apo tim biso porta enoo
870,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,599.36,604.12,είται ευτυχώς που εσένα σε μυρίστηκα τζαί,ite eftichos pu esena se miristika dze
871,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,601.6,606.24,σε παρακολούθησα τζαί εσένα σε πρόδωσε το,se parakoluthisa dze esena se prothose to
872,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,604.12,607.8,καράβι εμ εν γίνεται να σφυράει,karavi em en jinete na sfirai
873,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,606.24,609.76,ταυτόχρονα τζαί στα χανιά κια στον,taftochrona dze sta chanya ca ston
874,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,607.8,611.76,πειραιά λοιπόν εσύ φεύγεις από μπροστά,pirea lipon esi fevjis apo brosta
875,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,609.76,616.04,εσύ φεύγεις από πίσω τζαί εγώ καθομαι στη,esi fevjis apo piso dze egho kathome sti
876,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,611.76,619.2,μέση να σας κάνω πλάτες τα έση τα έση,mesi na sas kano plates ta esi ta esi
877,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,616.04,621.32,λοιπόν μελίνα το νου σου αν δεις το μηνά,lipon melina to nu su an this to mina
878,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,619.2,623.24,έννα πεις ότι εγώ περιμένω την βασιλική,ena pis oti egho perimeno tin vasilici
879,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,621.32,625.04,μαζί με τον άνθρωπο που μας σύστησε ο,mazi me ton anthropo pu mas sistise omikron
880,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,623.24,628.32,δήμαρχος τζαί ότι εσύ είχες μία επείγουσα,thimarchos dze oti esi içez mia epighusa
881,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,625.04,631.32,δουλιά τζαί έ πρέπει να φύγεις κατάλαβες,thuʎa dze epsilontonos prepi na fijis katalaves
882,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,628.32,631.32,ναι,ne
883,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,635.279,639.44,ί συγγνώμη αλλά κάπου πρέπει να πεσε στο,iota tonos siŋɡnomi ala kapu prepi na pese sto
884,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,637.24,641.36,κινητό μου εδώ το έχω εν ξέρω ούτε το,cinito mu etho to echo eŋ ɡzero ute to
885,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,639.44,644.56,όνομά σας ούτε που μένετε για να σας το,onoma sas ute pu menete jana sas to
886,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,641.36,646.92,φέρω ορίστε χαμαί απ την τσαέρα το βρήκα,fero oriste chame ap tin dzaera to vrika
887,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,644.56,649.12,ευτυχώς καθίστε πάρτε μια ανάσα να,eftichos kathiste parte mny anasa na
888,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,646.92,651.399,κεράσω ένα καφεδάκι ναι αλλά αυτή τη,ceraso ena kafethaci ne al afti ti
889,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,649.12,653.76,φορά έννα το πληρώσω αποκλείεται έννα με,fora ena to pliroso apokliete ena me
890,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,651.399,655.88,μαλώσει η κυρία κωνσταντίνα να το φτιάξω,malosi i ciria konstadina na to ftiakso
891,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,653.76,659.56,όπως το προηγούμενο ναι ευχαριστώ εν,opos to proɪghumeno ne efcharisto en
892,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,655.88,661.92,σας έχω ξαναδεί στα μέρη μας εραστις,sas echo ksanathi sta meri mas erastis
893,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,659.56,665.88,ναι είμαι απ τη θεσσαλονίκη τζαί έχω κάτι,ne ime ap ti thessalonici dze echo kati
894,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,661.92,668.32,φίλους εδώ τζαί ήρθα να τους δω ωραίο το,filus etho dze irtha na tuz tho oreo to
895,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,665.88,670.279,το χελιδόνι σας εγώ σερβίρω μόνο όταν η,to çelithoni sas egho serviro mono otan ita
896,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,668.32,672.76,κυρία κωνσταντά έσιει εξωτερικές δουλειές,ciria konstada esji eksotericez thuʎes
897,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,670.279,677.12,όξα έσιει πέσει πολλή δουλειά όπως τώρα εν,oksa esji pesi poli thuʎa opos tora en
898,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,672.76,679.8389999999999,είμαι μόνιμος μάλιστα η κυρία η κυρία,ime monimoz malista i ciria i ciria
899,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,677.12,681.68,ποια κυρία η κυρία που έπεσε τζαί χτύπησε,pia ciria i ciria pu epese dze chtipise
900,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,679.8389999999999,684.04,το πόι της τζαί της έβαλα πάγο είναι,to poɪ tis dze tis evala pagho ine
901,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,681.68,686.88,καλύτερα μάθατε εντάξει εντάξει ευτυχώς,kalitera mathate edaksi edaksi eftichos
902,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,684.04,689.48,εν ήταν τίποτα ωραία θαρκούμαι πως την,en itan dipota orea tharkume pos tin
903,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,686.88,692.32,ξέρω από κάπου ίσως από την αθήνα κ,ksero apo kapu isos apo tin athina kapa
904,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,689.48,694.279,ζουσε πριν χρόνια γνωστή φυσιογνωμία το,zuse prin chronya ghnosti fisjoghnomia to
905,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,692.32,696.8,μικρό το θυμάμαι δάφνη το επίθετο εν,mikro to thimame thafni to epitheto en
906,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,694.279,699.76,έχω συγκρατήσει νικολάου σύζυγος του,echo siŋɡratisi nikolau sizighos tu
907,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,696.8,702.2,διαμαντή νικολάου που συνεργάζεται με,thiamadi nikolau pu sinerghazete me
908,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,699.76,704.639,τους γιαννακάκη ες στο οινοποιείο σωστά,tuz janakaci es sto inopiio sosta
909,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,702.2,706.68,ακριβώς ακριβώς πάντως τζαί η κυρία,akrivos akrivos pados dze i ciria
910,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,704.639,709.279,κωνσταντίνα ήθελε να σας ευχαριστήσει,konstadina ithele na sas efcharistisi
911,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,706.68,711.079,γιατί περιποιηθεί τε την κυρία δάφνη πάω,jati peripiithi te tiŋ ɡiria thafni pao
912,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,709.279,714.56,μέσα να τη,mesa na ti
913,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,711.079,716.44,φωνάξω εσύ ντροπή σου βασιλική ντροπή,fonakso esi dropi su vasilici dropi
914,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,714.56,718.68,σου γιατί αν ήσουνα πραγματική φίλη έννα,su jati an isuna praghmatici fili ena
915,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,716.44,721.72,της είχες βάλλει μυαλό όι να της κάνεις,tis içez vali mialo oɪ na tis kanis
916,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,718.68,724.519,πλάτες για να συνεχίσει μ αυτόν φέρθηκα,platez jana sineçisi mi afton ferthika
917,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,721.72,726.2,ανόητα σου ζητώ συγγνώμη δάφνη εμένα μου,anoɪta su zito siŋɡnomi thafni emena mu
918,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,724.519,727.959,ζητάς συγγνώμη στο σήφη να ζητήσεις,zitas siŋɡnomi sto sifi na zitisis
919,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,726.2,730.36,συγνώμη αλλά σε πίνει εν σε παίρνει έννα,sighnomi ala se pini en se perni ena
920,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,727.959,732.04,σε σφάξει το γόνατο λοιπόν βάλτης μυαλό,se sfaksi to ghonato lipon valtiz mialo
921,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,730.36,734.639,γιατί παίζει με τη φωθκιά το κατάλαβες,jati pezi me ti fothca to katalaves
922,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,732.04,736.44,βασιλική το κατάλαβες ό για φαντάσου να,vasilici to katalaves omikrontonos ja fadasu na
923,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,734.639,739.0,ήταν ο μηνάς απ έξω τζαί να άνοιγε την,itan o minas ap ekso dze n anije tin
924,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,736.44,741.48,πόρτα τζαί να τους έκανε τσακωτούς χριστέ,porta dze na tus ekane tsakotus christe
925,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,739.0,743.72,μου έννα το μαθαίνει κ ο διαμαντής μου εν,mu ena to matheni kapa o thiamadiz mu en
926,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,741.48,746.68,μπορώ να με τρελάνετε ότι τζαί να πεις,boro na me trelanete oti dze na pis
927,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,743.72,748.76,έχεις δίκιο το ξέρω εγώ το ξέρω ότι έχω,eçiz thico to ksero egho to ksero oti echo
928,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,746.68,751.72,δίκιο αλλά να το βράσω το δίκιο τα μυαλά,thico ala na to vraso to thico ta miala
929,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,748.76,755.48,στα πάνω απ τα κεφάλια σας όλοι σας εν,sta pano ap ta cefaʎa sas oli sas en
930,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,751.72,755.48,μπορώ να με συνεχίσετε πάλι πρωίπρωί,boro na me sineçisete pali proiproi
931,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,773.56,777.8,είπες ότι ήθελες να έρθεις στην αθήνα,ipes oti ithelez na erthis stin athina
932,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,776.04,779.88,για να δεις κάτι φίλους σου να ρθεις για,jana this kati filus su na rthiz ja
933,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,777.8,782.839,βόλτα με έπεισες το γιατί μου τα,volta me epises to jati mu ta
934,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,779.88,784.839,αλλάζεις ήντα είμαι ανήλικος βρίξε την,alazis ida ime anilikoz vrikse tin
935,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,782.839,787.44,οικονομική διαπραγμάτευση θέλω να κάνω,ikonomici thiapraghmatefsi thelo na kano
936,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,784.839,789.48,μόνο εσένα έννα σου πάρει τα σόφκα καλά,mono esena ena su pari ta sofka kala
937,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,787.44,792.199,φεύγω γιατί αν κάτσω μισό λεπτό μαζί σου,fevgho jati aŋ ɡatso miso lepto mazi su
938,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,789.48,794.199,έννα τσακωθούμε πολύ κόψε κάτι ρε σίφη,ena tsakothume poli kopse kati re sifi
939,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,792.199,796.24,αυτή τη αγγελική έννα την κρατήσω εδώ,afti ti aŋɡelici ena tiŋ ɡratiso etho
940,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,794.199,799.279,μέχρι να έρθεις μετά φεύγω τζαί τα λέτε,mechri na erthiz meta fevgho dze ta lete
941,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,796.24,799.279,οι δυο σας,i thio sas
942,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,805.079,810.6,καλά έλα,kala ela
943,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,807.12,813.9590000000001,δάφνη ναι φτάσαμε,thafni ne ftasame
944,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,810.6,819.04,ο σήφης πήγαινε κάνει την εξέταση,o sifis pijene kani tin eksetasi
945,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,813.9590000000001,821.16,αυτή μέρα όρα έννα γυρίσουμε ναι απόψε,afti mera ora ena jirisume ne apopse
946,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,819.04,821.16,το,to
947,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,824.9590000000001,828.24,βράδυ σου,vrathi su
948,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,828.8,834.36,έλειψα έλα ρε δάφνη πότε πρόλαβα κιόλας,elipsa ela re thafni pote prolava colas
949,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,838.04,841.04,ε,epsilon
950,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,843.32,851.56,ήρθες ωραία γιατί ήθελα λίγο να σου,irthes orea jati ithela ligho na su
951,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,847.36,855.079,μιλήσω ήντα έχεις τίποτα πώς τίποτα ρε,miliso ida eçis tipota pos tipota re
952,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,851.56,856.8,μελινα αφού έκλαιγες ήντα εν είμαστε,melin afu eklejes ida en imaste
953,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,855.079,861.6,φίλες εμείς οι δύο συν,files emis i thio sin
954,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,856.8,864.32,τελικοί ήντα συμβαίνει εν ξέρεις ήντα για,telici ida simveni eŋ ɡzeris ida ja
955,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,861.6,867.0,το παιδί ε κάτσε πρώτα να αποδειχθεί πώς,to pethi epsilon katse prota n apothichthi pos
956,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,864.32,870.24,είναι του σήφη υπάρχει περίπτωση να μην,ine tu sifi iparçi periptosi na min
957,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,867.0,871.88,είναι έννα διακι αυτή να πει ένα τέτοιο,ine ena thiaci afti na pi ena tetio
958,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,870.24,874.759,λαφαζανιά απ τη στιγμή που ξέρει ότι σε,lafazanya ap ti stighmi pu kseri oti se
959,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,871.88,876.92,μέρες έννα αποδειχθεί μην κοροϊδευόμαστε,meres en apothichthi miŋ ɡoroɪthevomaste
960,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,874.759,879.8,αναστασία το παιδί είναι σίγουρα του,anastasia to pethi ine sighura tu
961,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,876.92,881.0,σήφη στο μεταξύ εγώ έχω μάθει κι άλλα,sifi sto metaksi egho echo mathi ci ala
962,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,879.8,883.36,γγι αυτή την,ɡi afti tin
963,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,881.0,886.199,ιστορία,istoria
964,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,883.36,888.199,όπως η αγγελική εν ήταν μία απλή,opos i aŋɡelici en itan mi apli
965,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,886.199,891.12,περιπέτεια για τον αδερφό,peripetça ja ton atherfo
